Wall time,Step,Value
1664020963.6581404,2000,-0.7086183428764343
1664021026.6945271,4000,-0.6031751036643982
1664021089.2906163,6000,-0.6566082835197449
1664021151.9793477,8000,-0.7207191586494446
1664021214.4545405,10000,-0.6497190594673157
1664021277.7696447,12000,-0.5663127303123474
1664021341.1367168,14000,-0.7478486895561218
1664021403.6335068,16000,-0.5687609314918518
1664021466.1057546,18000,-0.551734447479248
1664021528.6854422,20000,-0.5262351036071777
1664021592.1034,22000,-0.5835922956466675
1664021654.9617252,24000,-0.6492264866828918
1664021717.547971,26000,-0.48941531777381897
1664021780.2531533,28000,-0.5724981427192688
1664021842.8782268,30000,-0.5322542786598206
1664021906.0744984,32000,-0.4266689419746399
1664021968.5488012,34000,-0.46238645911216736
1664022031.5600681,36000,-0.6395416855812073
1664022093.95719,38000,-0.5396777987480164
1664022156.8240845,40000,-0.4131709039211273
1664022220.2481356,42000,-0.41243499517440796
1664022283.0810013,44000,-0.3713706433773041
1664022345.6066344,46000,-0.3023289144039154
1664022408.5946767,48000,-0.3810853958129883
1664022471.1897802,50000,-0.40382397174835205
1664022534.3778884,52000,-0.3436605930328369
1664022597.211781,54000,-0.3952414393424988
1664022659.6243618,56000,-0.3205505609512329
1664022722.1184204,58000,-0.2453654706478119
1664022784.794181,60000,-0.19694456458091736
1664022848.1288288,62000,-0.2274947166442871
1664022910.9002004,64000,-0.20184290409088135
1664022973.2038815,66000,-0.2601720690727234
1664023034.8653998,68000,-0.20275366306304932
1664023097.2140126,70000,-0.14359818398952484
1664023159.8391001,72000,-0.18752965331077576
1664023222.2281704,74000,-0.0037024300545454025
1664023284.3362207,76000,-0.29023703932762146
1664023346.8209732,78000,-0.07467660307884216
1664023408.916215,80000,-0.050786569714546204
1664023471.8038452,82000,-0.07665947824716568
1664023533.9109495,84000,-0.05594152957201004
1664023595.754991,86000,0.040055859833955765
1664023658.4322393,88000,-0.03390413150191307
1664023720.7079594,90000,0.09722933918237686
1664023783.349182,92000,-0.062469400465488434
1664023845.81992,94000,-0.03704448044300079
1664023908.066268,96000,0.03541133925318718
1664023970.9682102,98000,0.048811301589012146
1664024033.7876425,100000,0.05296128988265991
1664024096.8197267,102000,0.11468134075403214
1664024159.965609,104000,0.03398925065994263
1664024222.6035192,106000,-0.022034060209989548
1664024285.0660436,108000,0.004984209779649973
1664024347.4862235,110000,0.04618506878614426
1664024410.5069225,112000,0.1980227828025818
1664024473.2513063,114000,0.10069046914577484
1664024535.9575677,116000,0.09331303834915161
1664024598.5486372,118000,0.039784688502550125
1664024661.5106452,120000,0.09146302938461304
1664024724.9378781,122000,0.1095864474773407
1664024788.3447762,124000,0.15197676420211792
1664024851.3977537,126000,0.15866847336292267
1664024913.843485,128000,0.1701497882604599
1664024976.1676886,130000,0.09420250356197357
1664025038.9633737,132000,0.22041058540344238
1664025102.2780876,134000,0.23953181505203247
1664025164.7941651,136000,0.10123821347951889
1664025227.3914297,138000,0.32456234097480774
1664025289.762667,140000,0.26629361510276794
1664025352.981925,142000,0.1626545935869217
1664025415.9919343,144000,0.13615486025810242
1664025478.9067209,146000,0.11170688271522522
1664025541.1352856,148000,0.2675110399723053
1664025603.8388903,150000,0.2067691534757614
1664025666.8670132,152000,0.23860572278499603
1664025730.4223545,154000,0.19999100267887115
1664025792.9015388,156000,0.1640099138021469
1664025855.1532266,158000,0.26998621225357056
1664025917.4833565,160000,0.2389274388551712
1664025980.873034,162000,0.2216542512178421
1664026044.07911,164000,0.19495722651481628
1664026106.4337063,166000,0.1640285849571228
1664026168.7647738,168000,0.046354711055755615
1664026231.2583241,170000,0.1808260679244995
1664026294.671923,172000,0.20135679841041565
1664026357.844477,174000,0.13856081664562225
1664026420.3132968,176000,0.2444884330034256
1664026482.6533864,178000,0.15166783332824707
1664026545.4524326,180000,0.2279026359319687
