Wall time,Step,Value
1664030367.8782458,2000,-0.7285817265510559
1664030431.4178863,4000,-0.6120743155479431
1664030493.8235905,6000,-0.5282926559448242
1664030556.1756608,8000,-0.5947295427322388
1664030618.7375479,10000,-0.6571601033210754
1664030682.126465,12000,-0.6435681581497192
1664030744.7192788,14000,-0.5607392191886902
1664030807.449491,16000,-0.6883302927017212
1664030869.4790835,18000,-0.6487611532211304
1664030931.7332265,20000,-0.7195881009101868
1664030994.8113854,22000,-0.47683343291282654
1664031057.5184698,24000,-0.5403337478637695
1664031119.6320567,26000,-0.5132665634155273
1664031181.8131974,28000,-0.5019221901893616
1664031243.9110434,30000,-0.5109862089157104
1664031306.7836921,32000,-0.4611409604549408
1664031369.04731,34000,-0.45723700523376465
1664031431.4205463,36000,-0.41885626316070557
1664031493.9226177,38000,-0.428826242685318
1664031556.1936977,40000,-0.3615102767944336
1664031618.9383771,42000,-0.4253373444080353
1664031681.553941,44000,-0.3491748869419098
1664031744.0047853,46000,-0.338058203458786
1664031806.4128451,48000,-0.40609920024871826
1664031869.2589798,50000,-0.34451550245285034
1664031931.9922652,52000,-0.25739583373069763
1664031994.4565113,54000,-0.23264248669147491
1664032056.6875687,56000,-0.2668584883213043
1664032118.8276567,58000,-0.23098091781139374
1664032181.5706868,60000,-0.23669974505901337
1664032244.194252,62000,-0.1340404748916626
1664032307.0672855,64000,-0.19551710784435272
1664032369.7213216,66000,-0.2024848759174347
1664032432.014461,68000,-0.08050981909036636
1664032494.9255683,70000,-0.09633505344390869
1664032557.400571,72000,-0.026434190571308136
1664032619.4815333,74000,-0.0657925084233284
1664032682.2366064,76000,0.04636137932538986
1664032744.6701112,78000,0.0165276899933815
1664032806.8586676,80000,-0.056781891733407974
1664032869.9267337,82000,0.005235699936747551
1664032932.2777612,84000,-0.07271791994571686
1664032994.581279,86000,-0.05067909136414528
1664033057.5112963,88000,-0.024194149300456047
1664033120.1022987,90000,-0.027391739189624786
1664033182.8128679,92000,0.06290295720100403
1664033246.5054178,94000,0.002067350083962083
1664033309.1399674,96000,0.06995172053575516
1664033372.237015,98000,-0.012307710014283657
1664033434.234685,100000,0.003943829797208309
1664033497.1847198,102000,0.13103872537612915
1664033560.10523,104000,0.07765287160873413
1664033622.8922482,106000,0.019776130095124245
1664033685.521301,108000,-0.003440550062805414
1664033747.6479285,110000,0.08342278748750687
1664033810.4250357,112000,0.11206051707267761
1664033872.9290924,114000,0.14707449078559875
1664033935.6166632,116000,0.03258292004466057
1664033997.6979387,118000,-0.03558582067489624
1664034060.2739491,120000,0.03420485183596611
1664034123.1979475,122000,0.08086392283439636
1664034186.0799496,124000,0.08975595980882645
1664034248.7855463,126000,0.055985189974308014
1664034310.926594,128000,0.09175579994916916
1664034373.3956945,130000,0.12626974284648895
1664034436.2897944,132000,0.1370561271905899
1664034499.0879862,134000,0.12027762830257416
1664034561.359504,136000,0.2206135243177414
1664034623.3510036,138000,0.0847279280424118
1664034685.388672,140000,0.22897158563137054
1664034748.2417629,142000,0.12311481684446335
1664034810.94077,144000,0.11681608110666275
1664034873.2845902,146000,0.1607043743133545
1664034935.43219,148000,0.24141348898410797
1664034997.6232705,150000,0.24022409319877625
1664035060.4438133,152000,0.22419999539852142
1664035123.3509321,154000,0.24393732845783234
1664035185.7870955,156000,0.25378575921058655
1664035248.1641908,158000,0.22779427468776703
1664035310.581287,160000,0.21709176898002625
1664035373.9933755,162000,0.23762400448322296
1664035436.818543,164000,0.23317408561706543
1664035499.3486397,166000,0.15330855548381805
1664035561.8342452,168000,0.24357469379901886
1664035624.025361,170000,0.194350004196167
1664035687.3715823,172000,0.21046459674835205
1664035749.7046602,174000,0.21098335087299347
1664035812.430739,176000,0.17016743123531342
1664035874.6488554,178000,0.14520356059074402
1664035936.8991163,180000,0.13799327611923218
1664036000.331153,182000,0.22788432240486145
1664036062.802897,184000,0.2782585918903351
1664036125.3710015,186000,0.18794755637645721
1664036187.6830769,188000,0.25331681966781616
1664036250.0701637,190000,0.25862279534339905
1664036312.9333181,192000,0.24004995822906494
1664036375.198328,194000,0.238920196890831
1664036438.0400507,196000,0.2571370601654053
1664036500.4096973,198000,0.25581759214401245
1664036562.9894152,200000,0.1809794157743454
1664036625.9624577,202000,0.16930100321769714
1664036688.3251367,204000,0.2544788122177124
1664036751.3232448,206000,0.12446612864732742
1664036813.7684362,208000,0.2980509400367737
1664036877.1185122,210000,0.1453724503517151
1664036939.9455836,212000,0.27327948808670044
1664037002.20486,214000,0.2669621407985687
1664037065.3398833,216000,0.3052615821361542
1664037128.0978956,218000,0.29846298694610596
